episode_id,start_step,end_step,action,segment_len,mean_delta_3,mean_delta_1,mean_slope_5,mean_std_5
95,7,7,RUN,1,-0.05100956640857444,-0.057810317083794256,-0.052548721683688744,0.12795259272812157
95,13,13,RUN,1,-0.05771811176735464,-0.030697196943778635,0.021138572879634582,0.0565991566315919
95,15,15,RUN,1,0.3220878485022508,0.2590884337851388,0.045220146301922975,0.1305849176944745
96,3,3,RUN,1,0.05250072062271301,0.0033542434888749195,-0.02800048483061039,0.08604774338322159
96,5,6,RUN,2,-0.11392542088181613,-0.0991225568733335,-0.01845118791660023,0.09494354759767161
96,16,16,RUN,1,0.13866849493497296,0.10488128694854365,-0.027944742085131424,0.10699216958106017
97,3,3,RUN,1,-0.0009272608759128345,0.04965611943841891,0.061624378645551495,0.11372966225103852
97,14,14,RUN,1,-0.11671285570300811,-0.09360101408114124,0.023085973294929223,0.08613256237308184
97,18,18,RUN,1,0.08832687690165524,0.0790556186950242,0.031356237840612596,0.06553516373549124
99,3,4,RUN,2,-0.013119970894085644,-0.10873638453313336,0.0570831831232511,0.14927194511222142
99,8,8,RUN,1,-0.06566183717205572,-0.02702481604616981,-0.0019876008567658054,0.09339121835714959
99,11,11,RUN,1,0.012875729080533933,-0.006796237808535668,-0.04255407975275114,0.100726041015551
99,13,13,RUN,1,-0.22123625113981832,-0.18862787409180123,-0.0030477900029973574,0.10694618416148784
99,15,15,RUN,1,0.11900117439768805,-0.0404490823792774,0.008096019934380654,0.11135053858074442
99,17,17,RUN,1,-0.18687864101009288,-0.17464288815885073,-0.011681085328882125,0.10878988724220236
99,19,19,RUN,1,0.037969089985572184,0.0364944725019166,-0.024580779029663328,0.09740174900284734
