episode_id,segment_start_step,segment_end_step,action,segment_len,mean_delta_3,mean_slope_5,mean_std_5
48,15,16,TUMBLE,2,-0.10336696564150863,-0.04621499933839536,0.09785043579655933
48,17,18,RUN,2,0.16192209401660546,0.010015620999704896,0.11361983272786758
48,19,19,TUMBLE,1,0.15946616080662787,0.0630861674784435,0.13068592217808805
49,1,1,TUMBLE,1,,0.1888831025325773,0.09444155126628873
52,1,1,RUN,1,,0.126569517862836,0.06328475893141802
52,2,3,TUMBLE,2,-0.08941341082958755,-0.010521021735163132,0.06055543895867342
52,4,4,RUN,1,-0.14862618632931157,-0.04080526442679324,0.0799387216767288
52,5,7,TUMBLE,3,-0.007563874407008085,-0.030281072732881924,0.05644621053567641
52,8,9,RUN,2,0.1507857886885829,0.05066271502094512,0.07745986774661616
52,10,10,TUMBLE,1,0.15849521067173056,0.07572755133297025,0.10866915523147562
52,11,13,RUN,3,-0.1112681640360871,-0.0058818172851219765,0.10150454639635138
52,14,14,TUMBLE,1,-0.10172333916821524,-0.07839258163102011,0.12476385289839236
52,15,15,RUN,1,-0.09491155697020731,-0.06922740715697517,0.11376623623724248
52,16,18,TUMBLE,3,0.04017624530717449,0.011432094904583417,0.07505561106359267
52,19,19,RUN,1,0.16821493710113172,0.04789136197462182,0.12624071164871384
53,1,1,TUMBLE,1,,-0.05911226917951151,0.029556134589755728
54,1,1,TUMBLE,1,,-0.14790750660767799,0.07395375330383899
54,2,2,RUN,1,,-0.13876240039303167,0.1133810137507699
54,3,4,TUMBLE,2,-0.22216095082031184,-0.11607049989966615,0.14953092419252836
54,5,6,RUN,2,-0.07206827508027097,-0.06173753127012148,0.11181716487317286
54,7,10,TUMBLE,4,0.07763952241456604,0.002060137873120784,0.11187064734044222
54,11,11,RUN,1,-0.08044326404139725,0.05049753732098795,0.13606045133865155
54,12,13,TUMBLE,2,-0.024811525858154257,-0.005104933767032556,0.10132262665359641
54,14,14,RUN,1,-0.14565597524844034,-0.04756374765021433,0.10232271762538232
54,15,16,TUMBLE,2,0.035586115881399,-0.005619838587389124,0.07264713592636783
54,17,17,RUN,1,0.07530084196161571,0.010697181085826539,0.07842264703045514
54,18,18,TUMBLE,1,-0.048999850380374126,0.028466851562203015,0.06772647626083196
54,19,19,RUN,1,0.03307035948808691,0.009767936498629448,0.04185172123180517
55,1,1,TUMBLE,1,,0.08799260835358357,0.04399630417679179
55,2,2,RUN,1,,-0.03065407831423453,0.061275432468916015
55,3,10,TUMBLE,8,0.000992115974350215,0.0015986455881632216,0.06506394042351682
55,11,11,RUN,1,0.18186705770051326,0.026375398107362096,0.097771048129888
55,12,12,TUMBLE,1,-0.05993552107542864,-0.003307976592501132,0.0995591750277279
55,13,13,RUN,1,0.1823802870311896,0.05934837071233106,0.12413898828432912
55,14,14,TUMBLE,1,-0.03908365232631401,0.02682718925084781,0.10587778391809706
55,15,15,RUN,1,-0.05677849363057615,-0.018021395601080507,0.0943651876950826
55,16,16,TUMBLE,1,0.05702211230562239,0.02219370339739976,0.09211437237211952
56,1,2,TUMBLE,2,,-0.08633918204068601,0.0605204720703128
56,3,4,RUN,2,-0.12852673437285467,-0.05559002679692031,0.08114921284709589
56,5,5,TUMBLE,1,0.04252867180911872,-0.02037344314134034,0.06531953742687707
56,6,6,RUN,1,0.18899117148864547,0.01877657687113917,0.08996496325367895
56,7,7,TUMBLE,1,0.12177365917361714,0.06004960729117996,0.10048827614337229
56,8,8,RUN,1,0.07837330349995647,0.07111791377599411,0.1093617945598802
56,9,10,TUMBLE,2,0.020245286875865853,0.02753902212590715,0.05205139810974933
56,11,13,RUN,3,-0.1020098687882226,-0.019125821629268555,0.07583141011275413
56,14,15,TUMBLE,2,-0.005167734793899009,-0.06246658802989251,0.1388414815820208
56,16,16,RUN,1,0.20251043133365404,0.03440387882030676,0.11946631177090221
56,17,17,TUMBLE,1,-0.17562758987492863,0.02983900666784534,0.12288350905101049
56,18,18,RUN,1,-0.025711217413609683,-0.0006471804380182789,0.10508333138091247
56,19,19,TUMBLE,1,0.18237915397015925,0.007061392943598217,0.11319664495950824
57,1,3,TUMBLE,3,-0.2038791478412832,-0.04694021524019684,0.0753061182663692
57,4,4,RUN,1,-0.13013120256560776,-0.05699949958480378,0.1123669684316617
57,5,9,TUMBLE,5,-0.01047362985744129,-0.011351733580348583,0.08270774217917591
57,10,10,RUN,1,-0.029654694029176837,-0.03235100551665636,0.07134876332668613
57,11,13,TUMBLE,3,0.06770752016476184,0.012570083136944065,0.05326707604171327
57,14,14,RUN,1,-0.14224777780765735,0.0033667390538567013,0.07970828946447255
57,15,15,TUMBLE,1,0.11300096421603878,0.01882098959510194,0.09161128046822498
57,16,16,RUN,1,0.13343452452995574,0.03606841363202304,0.10609766653362553
57,17,19,TUMBLE,3,-0.13178213701637964,-0.013402620613523366,0.11780254665297407
59,1,1,RUN,1,,-0.18726578886696832,0.09363289443348416
59,2,2,TUMBLE,1,,-0.19408429695183643,0.15850175955726403
59,3,4,RUN,2,-0.021421947403193902,-0.0807222904172634,0.1352123278152799
59,5,10,TUMBLE,6,-0.026286349365435488,-0.011118625783827898,0.07152504288069832
59,11,14,RUN,4,0.03116490088485937,0.009228590552491084,0.053098920600083796
59,15,16,TUMBLE,2,0.07645787944899791,0.029993510108462396,0.058005997013106145
59,17,17,RUN,1,0.02947169158881581,0.022600277989346232,0.05749049185697537
59,18,18,TUMBLE,1,-0.000629927201398206,0.02508329287932581,0.0580340125783481
59,19,19,RUN,1,-0.044077892858702505,0.0029410232389363265,0.04610845044201402
60,1,2,TUMBLE,2,,0.07384852088809295,0.05261259609240734
60,3,3,RUN,1,-0.059051738261457515,-0.004941646937067712,0.048321056391486455
60,4,4,TUMBLE,1,-0.21798489993726058,-0.04306018291301889,0.0919669722948723
60,5,5,RUN,1,0.05166687153255789,-0.041198457084694905,0.0921337968014916
60,6,9,TUMBLE,4,0.04018820711412599,-0.0033739171494248862,0.11179751082109522
60,10,10,RUN,1,0.025512413867090106,0.07186538879044296,0.11947159411282426
60,11,11,TUMBLE,1,-0.0931531183113648,0.0072312073316910894,0.05974601704444746
60,12,12,RUN,1,-0.17917624949477742,-0.053957951115274856,0.08421063736249877
60,13,19,TUMBLE,7,-0.005926224655675496,-0.00923805312589027,0.07055231480770864
61,1,1,TUMBLE,1,,-0.09777396507924757,0.048886982539623786
61,2,2,RUN,1,,0.01943142803157774,0.05748399846972346
61,3,4,TUMBLE,2,-0.0661739094436045,-0.027080297829725833,0.07518356879573233
61,5,6,RUN,2,-0.05703585465153306,-0.028213417672628145,0.07399225710039531
61,7,11,TUMBLE,5,0.052916208288527944,0.018607034139193544,0.08129721602739871
61,12,12,RUN,1,0.09831377652593828,0.054761181314928235,0.10046387775846155
61,13,15,TUMBLE,3,-0.0576697126472605,-0.01306568528834434,0.06330729214984993
61,16,17,RUN,2,-0.06774526137370435,-0.03057384697494398,0.06113230998524874
61,18,19,TUMBLE,2,0.15175626470675455,0.03480650823085696,0.11069203514534079
62,1,1,RUN,1,,-0.1424581174964461,0.07122905874822306
62,2,3,TUMBLE,2,0.22140941068576708,-0.009468599700640096,0.08656968265435239
62,4,4,RUN,1,-0.08470344681209935,0.0018910122094597374,0.10577760639779922
62,5,6,TUMBLE,2,-0.10780438241305407,-0.011232136980030212,0.10902077562220765
62,7,7,RUN,1,0.033665350254263766,-0.054939387226383404,0.11419600005565707
62,8,8,TUMBLE,1,0.17180376421416288,0.03142446741338256,0.08403337834300466
62,9,10,RUN,2,-0.15751419001765815,-0.0023436737786313878,0.1126998070332059
62,11,13,TUMBLE,3,0.06095518890318361,-0.026589815457313922,0.13097867635038932
62,14,14,RUN,1,-0.018941273075488693,0.05457280242811692,0.10523621368702692
62,15,17,TUMBLE,3,0.022968075762943633,0.0037087397294929335,0.04028321494698724
62,18,19,RUN,2,-0.02603309543129841,0.0007594526409617371,0.0522708935640058
63,1,3,TUMBLE,3,-0.023014175347653,-0.04989986773742009,0.1255071615840697
63,4,5,RUN,2,-0.05470053927377949,0.021090578572713074,0.14335691355977742
63,6,7,TUMBLE,2,0.019242973277565547,-0.03053849450564583,0.12448827442959276
63,8,8,RUN,1,0.02679629394821319,-0.018576048911594267,0.11614010848806051
63,9,11,TUMBLE,3,-0.06884213544462563,-0.018508403792857158,0.06461300349358355
63,12,13,RUN,2,-0.03801354309066969,-0.0189358148709586,0.03373183837958687
63,14,14,TUMBLE,1,0.3532182953729148,0.057142583739736526,0.1382592921364841
63,15,15,RUN,1,0.291073650502776,0.11229045757158305,0.18578576403117536
63,16,17,TUMBLE,2,0.15784740638426914,0.13759320427994784,0.222587269346034
63,18,18,RUN,1,-0.2786525336750636,-0.030869534699966266,0.132917406283647
63,19,19,TUMBLE,1,-0.329983758406437,-0.1067542176901456,0.18595744860255628
64,1,2,TUMBLE,2,,0.37008514614526933,0.2482009236735556
64,3,3,RUN,1,0.2907341444351126,0.1690352330410681,0.2346000132771713
64,4,6,TUMBLE,3,-0.32601219696300143,-0.09235097674240018,0.2782488168147606
64,7,8,RUN,2,0.11606308671644852,-0.002303311038109955,0.18109915302638596
64,9,9,TUMBLE,1,0.4667273694046039,0.10901761184495483,0.19377268542046255
64,10,10,RUN,1,-0.39109458996036167,0.021450581935903438,0.2278195694168141
64,11,11,TUMBLE,1,-0.2282524079169072,-0.05637510239806087,0.23146003394576428
64,12,12,RUN,1,-0.049156870182126625,-0.07185679189861238,0.23224657545434824
64,13,13,TUMBLE,1,0.5908165557905851,0.02341783846809638,0.2928645160716119
64,14,14,RUN,1,-0.2501941578559439,0.0751489641821072,0.24715239865887337
64,15,16,TUMBLE,2,-0.14424485539836926,-0.02960927966043265,0.22410822668972324
64,17,17,RUN,1,0.5111746001353291,0.00418782221654536,0.2633851860513232
64,18,18,TUMBLE,1,0.3659994795611163,0.1746482421501004,0.26478443856331474
65,1,2,TUMBLE,2,,0.14634300382385718,0.09763243355123383
65,3,3,RUN,1,0.1053438719596175,0.06473005132560686,0.09055631245952103
65,4,4,TUMBLE,1,0.04056643690122533,0.05057856050886473,0.08881040472471616
65,5,5,RUN,1,-0.11910546480599751,-0.015519992478112978,0.05410391806539244
65,6,7,TUMBLE,2,0.08706628070810453,0.0163889460520191,0.07771090556105878
65,8,9,RUN,2,-0.10874832985196314,-0.012712854451362658,0.0918502049582858
65,10,10,TUMBLE,1,0.03827119466020159,-0.03753437615380804,0.08110804975907603
65,11,11,RUN,1,-0.11744559356600608,-0.03547722793416288,0.07801349023827461
65,12,12,TUMBLE,1,0.030427638214856976,-0.0011632192647629434,0.05701839858506992
65,13,13,RUN,1,0.0002185763053131201,-0.005806210257678859,0.05630516258682312
65,14,15,TUMBLE,2,0.29669996696135303,0.07730036418414013,0.14146455667504582
65,16,18,RUN,3,-0.19358831600228368,-0.026762787947395724,0.20397206153514866
65,19,19,TUMBLE,1,0.13045556960748722,-0.05777291959123422,0.2008388899369634
66,1,2,TUMBLE,2,,0.015352864390874726,0.04676998413499851
66,3,4,RUN,2,0.08484198214859505,0.00011073728788676442,0.07479108996134416
66,5,7,TUMBLE,3,0.0865700029896669,0.061432336400679834,0.1144534275858314
66,8,8,RUN,1,-0.17664033678914065,-0.03407504776679271,0.07616668918788562
66,9,12,TUMBLE,4,-0.04938577461407127,-0.03817192350324794,0.06636405022164538
66,13,13,RUN,1,0.008531286010026756,0.0019095157574984412,0.00785183421180068
66,14,14,TUMBLE,1,-0.018998519919136453,-0.0041598563434983105,0.010308318628088058
66,15,15,RUN,1,-0.0734321276324256,-0.017905995040234268,0.03215858549965626
66,16,16,TUMBLE,1,-0.1318580025167471,-0.039070588758823716,0.06221424201571065
66,17,17,RUN,1,-0.030387516796829578,-0.039448522201984436,0.06247209350520926
66,18,18,TUMBLE,1,-0.09293481747423489,-0.042624500427807584,0.0668129327476845
66,19,19,RUN,1,-0.13724971076555098,-0.0492524019185791,0.07723596406779924
68,1,2,TUMBLE,2,,0.16033636498233317,0.1074811197897779
68,3,3,RUN,1,0.13259699350209658,0.10832886404382844,0.1343965727149093
69,1,1,TUMBLE,1,,0.028570020787928863,0.014285010393964431
69,2,2,RUN,1,,-0.05568601777175846,0.06037269021963365
69,3,4,TUMBLE,2,0.07686788959433814,-0.0013784184680906923,0.06245650595191272
69,5,5,RUN,1,0.0032767379714001843,0.01601157002917564,0.07258012871852491
69,6,7,TUMBLE,2,-0.1683196386316531,-0.031767626837749426,0.09905211848540252
69,8,8,RUN,1,0.12620132745784637,-0.03527048600705857,0.1073151625623369
69,9,9,TUMBLE,1,0.20169056566746602,0.03812613847271746,0.10370118112137865
69,10,10,RUN,1,-0.1751333835118003,0.019869412300257933,0.11618725493579696
69,11,12,TUMBLE,2,0.04698671648663674,0.003931597043571938,0.10520580966557624
69,13,13,RUN,1,-0.11728005995372418,-0.030924882964731726,0.11505697232320185
69,14,16,TUMBLE,3,0.010669657120489602,-0.00436734768083618,0.08074714149691023
69,17,18,RUN,2,-0.013831596641153524,0.004528205934786189,0.048415432521687285
69,19,19,TUMBLE,1,-0.24189285221979875,-0.0461491683625846,0.09676199366583112
70,1,4,TUMBLE,4,-0.015290483054186288,-0.010194919620714662,0.04268644921516673
70,5,5,RUN,1,0.105397235022826,0.015867075037879663,0.07285556214325357
70,6,6,TUMBLE,1,-0.05248336930943481,0.016193393579711845,0.07269600255312662
70,7,7,RUN,1,-0.03576852001462982,0.01214343113713501,0.07215805176448561
70,8,9,TUMBLE,2,-0.17209297382231847,-0.05707998217898248,0.09297860175500838
70,10,10,RUN,1,0.11273118645029911,-0.023553609616563543,0.11009760938259101
70,11,19,TUMBLE,9,0.022706171986169175,0.011695267353086809,0.11099725116032769
72,1,2,TUMBLE,2,,-0.06228716504748386,0.12069094530770227
72,3,3,RUN,1,0.2698016200129163,0.1105652015285663,0.1696622247249807
72,4,13,TUMBLE,10,-0.008913507709977547,0.0036573347032276228,0.11623853092043827
72,14,14,RUN,1,-0.05767156389096585,0.006836438320979016,0.04161129933396298
72,15,15,TUMBLE,1,0.21682508621020669,0.04576876946953744,0.10038999760008264
72,16,17,RUN,2,0.059659187626706765,0.04345471364088617,0.09891308572846766
72,18,19,TUMBLE,2,-0.11514683505725738,-0.018805249832319095,0.08631097434792809
73,1,6,TUMBLE,6,0.026574188387731096,0.0003180758455188116,0.08306889555093903
73,7,7,RUN,1,-0.02318570666071934,0.05179497522176215,0.10913048297141661
73,8,9,TUMBLE,2,-0.07509298288112824,-0.022335102321631942,0.151608592579272
73,10,10,RUN,1,0.025582131969518113,-0.02423879313810302,0.15626426904261542
73,11,13,TUMBLE,3,-0.057314137264622235,-0.013210410201538838,0.11950713119743023
73,14,14,RUN,1,0.05594013245107857,-0.002114871090648905,0.03445764325269908
73,15,18,TUMBLE,4,0.02350869924012006,0.009651636841477074,0.03652370116438316
73,19,19,RUN,1,-0.0836416914027248,0.004208073298386804,0.054171958076923946
74,1,1,TUMBLE,1,,0.29352205473158866,0.14676102736579438
74,2,3,RUN,2,-0.1633316039334057,0.00788135367474976,0.12502472156781874
74,4,10,TUMBLE,7,-0.04662818972076895,-0.025918607496260855,0.06999536778230807
74,11,11,RUN,1,-0.08087695583196862,-0.030793923852639044,0.05354041414309521
74,12,12,TUMBLE,1,-0.0988767593663463,-0.0446723382556984,0.0680575412500876
74,13,14,RUN,2,0.053423159505821875,-0.010186456771349859,0.05183044846335565
74,15,16,TUMBLE,2,0.15234939989665586,0.06078875256082759,0.09278773658665512
74,17,17,RUN,1,0.05727996739516633,0.05863016760602242,0.08811486878141868
74,18,19,TUMBLE,2,-0.10488277927977205,-0.023579535846821327,0.09324391556503425
77,1,1,RUN,1,,0.033728065400518314,0.016864032700259185
79,1,2,RUN,2,,0.10211681649759405,0.07097282686993314
79,3,3,TUMBLE,1,0.26479836695869413,0.12778974403974336,0.14383047524918074
80,1,1,TUMBLE,1,,0.036000949027211765,0.018000474513605903
80,2,2,RUN,1,,-0.0174057997150397,0.028910461014726937
80,3,8,TUMBLE,6,-0.013459720995843796,-0.025840485426424545,0.11390537792421755
80,9,9,RUN,1,0.3547620304929398,0.11677988934127374,0.22464402095692515
80,10,11,TUMBLE,2,0.015146634510600845,0.10139075369012417,0.1951458861533042
80,12,12,RUN,1,-0.20419803086581473,-0.05105713474951383,0.09318408904619183
80,13,15,TUMBLE,3,-0.07522905693843,-0.05230467306956016,0.09238509909700793
80,16,16,RUN,1,-0.0013358480248343851,-0.009828994100380236,0.03459219715688903
80,17,17,TUMBLE,1,-0.011970908180848262,-0.011971657026496331,0.035237299788965455
80,18,19,RUN,2,0.09824341192950892,0.010203403391031873,0.09048126947502946
81,1,2,TUMBLE,2,,0.08924013703355103,0.06193691484236216
81,3,3,RUN,1,0.029940633897573656,0.02609486455137132,0.05022095415737472
81,4,7,TUMBLE,4,-0.02082364115031364,-0.0009804333760037587,0.09701622473826631
81,8,10,RUN,3,0.03604130908347061,-0.0072880140122444995,0.11891080116613019
81,11,11,TUMBLE,1,-0.004236806855230063,0.027060958512383472,0.11595115434588364
82,1,2,TUMBLE,2,,0.1072613459532677,0.0712714003406867
82,3,4,RUN,2,-0.04804644325260506,0.0006846801805746955,0.06463775996872517
82,5,5,TUMBLE,1,-0.0930475546662476,-0.03889168430155342,0.06669756336794407
82,6,6,RUN,1,-0.010037797200156746,-0.025031595770716224,0.053843078455442665
82,7,11,TUMBLE,5,0.03670204232574886,0.0192728972694561,0.06874549937827416
82,12,12,RUN,1,0.013869177182674157,-0.014262931643967882,0.04719139762247262
82,13,16,TUMBLE,4,0.008487767388196513,-0.009237126524429073,0.09733350509029817
82,17,17,RUN,1,0.006054707646542895,0.05653475397658617,0.10223404043568386
82,18,19,TUMBLE,2,0.033782120612938206,0.00790256309577543,0.032407425844569446
83,1,2,TUMBLE,2,,0.14132294426069478,0.09068990501394018
83,3,3,RUN,1,-0.2371689863419422,-0.030030786804380472,0.1296918064083142
83,4,11,TUMBLE,8,-0.01560509848172343,-0.015156848685179124,0.09539229918223563
83,12,12,RUN,1,0.11151177163769405,0.021596922541892452,0.06062472377922651
83,13,15,TUMBLE,3,-0.09930232452216532,-0.020188232245280466,0.10673250753775898
83,16,17,RUN,2,0.1666840685258115,0.020857031925828905,0.13865326571391742
83,18,18,TUMBLE,1,0.04526814646109174,0.08168288575373849,0.14223025656016597
83,19,19,RUN,1,0.3076901982111895,0.08464804445481341,0.14768965242404997
84,1,5,TUMBLE,5,-0.03489167826893667,0.10173622244546705,0.15687781422375657
84,6,7,RUN,2,0.04841031333127119,-0.03914795852091739,0.16636301794562694
84,8,8,TUMBLE,1,-0.17159355105131519,-0.024828504950736487,0.12871334412351604
84,9,9,RUN,1,0.18904578000309277,0.042439729203246776,0.15371617722518072
84,10,10,TUMBLE,1,-0.1181477724045982,-0.032488570946941873,0.137722862297324
84,11,12,RUN,2,0.059863583167900684,0.015444790113225297,0.1345007520828426
84,13,16,TUMBLE,4,0.11250352682220392,0.06928781440063284,0.1504776505378583
84,17,18,RUN,2,0.03592138793108493,-0.03125165591208955,0.13093823697110774
85,1,5,TUMBLE,5,0.010000350774162003,0.006926278415862236,0.02550638309302682
85,6,6,RUN,1,0.18297123754826716,0.04625474663781394,0.08471363518836263
85,7,9,TUMBLE,3,0.005054133917527015,0.030182488624021068,0.0918474594408772
85,10,12,RUN,3,0.018371116742255795,-0.01868273318104582,0.10491794122076765
85,13,14,TUMBLE,2,0.2035817672429635,0.07962341588671629,0.14648292041351085
86,1,1,TUMBLE,1,,0.032715122122879386,0.016357561061439707
86,2,2,RUN,1,,-0.07300839777622001,0.07770048061828702
86,3,7,TUMBLE,5,-0.07347030203712793,-0.04844191462502907,0.1232220228402208
86,8,8,RUN,1,-0.04753228222398004,0.00012643174089681415,0.1022772713041325
86,9,11,TUMBLE,3,-0.005574328375346052,-0.01804310289005468,0.05519214535989525
86,12,12,RUN,1,0.061566943255443755,0.01348902194254338,0.04023497998935981
86,13,13,TUMBLE,1,-0.017996512597484846,0.018755053914935704,0.03949932334291375
86,14,14,RUN,1,-0.12284136884208538,-0.024041943922633407,0.050658115937478085
86,15,19,TUMBLE,5,0.017570670993865754,-0.000565558271275713,0.058425966198877785
87,1,2,TUMBLE,2,,-0.3437810215903706,0.22078289130757234
87,3,4,RUN,2,0.08854876058653963,-0.08721563620491582,0.2016192578190768
88,1,1,TUMBLE,1,,0.09341177162533652,0.04670588581266829
88,2,2,RUN,1,,-0.00938142984571517,0.049058867012596805
88,3,6,TUMBLE,4,-0.07464436750758785,-0.030948282191684953,0.09019834269973898
88,7,7,RUN,1,0.32248935432998305,0.026019448591065218,0.14149604124402043
88,8,14,TUMBLE,7,0.007336607512732245,0.01558680794537594,0.11051375513447621
88,15,15,RUN,1,-0.00014207851224999624,-0.0042537541446443705,0.09022187992319765
88,16,18,TUMBLE,3,-0.004036208104543919,0.011238384811385263,0.09405606456163042
88,19,19,RUN,1,0.03626790137962427,0.004717263759024338,0.07995390402120997
89,1,2,TUMBLE,2,,0.08644043565584955,0.11681139311328524
89,3,3,RUN,1,0.05438123355568797,-0.0005655108478801058,0.11170091641066127
89,4,5,TUMBLE,2,0.09633581253214335,0.032590407545383684,0.1481870994021745
89,6,8,RUN,3,-0.2570834665963041,-0.11033989142288646,0.2377699911645197
89,9,9,TUMBLE,1,-0.13600515962804582,-0.07254770786896328,0.15453577656307288
89,10,10,RUN,1,-0.10750361292829487,-0.02436608041669594,0.08392154756568893
89,11,15,TUMBLE,5,0.10325387051020293,0.035317097964189186,0.12044453523292595
89,16,16,RUN,1,-0.021529970401356624,0.03478259392486294,0.09417939221772577
89,17,19,TUMBLE,3,-0.05760581718415156,-0.027087757741725962,0.049494138139223105
90,1,3,TUMBLE,3,-0.05718597229867178,0.005210112738514399,0.11340073003108403
90,4,4,RUN,1,-0.10859689452402338,-0.006171249235925654,0.12298166539164443
91,1,1,TUMBLE,1,,0.14457464844797877,0.07228732422398941
91,2,4,RUN,3,-0.06401441156944823,-0.005464420748060489,0.06780391687272279
91,5,5,TUMBLE,1,-0.00584753129861415,-0.038512062266603454,0.07609362614036466
91,6,6,RUN,1,-0.08508191235718723,-0.026053619603283795,0.05870333030066092
91,7,8,TUMBLE,2,0.011637097306208474,-0.005955643053360133,0.04893448085646651
91,9,9,RUN,1,-0.03064566430761716,-0.013087740586334698,0.0396065628692578
91,10,12,TUMBLE,3,0.05125350897919769,0.006315566262132141,0.04267243182651107
91,13,15,RUN,3,0.006861141315699047,0.011041780080807277,0.06422397968345084
91,16,17,TUMBLE,2,0.0868884042651437,0.027129260125398017,0.0913617457623005
91,18,18,RUN,1,-0.10870431262239016,0.02242885469576957,0.10090774386221926
91,19,19,TUMBLE,1,0.2828035137853097,0.04387021023801059,0.13221011665408658
92,1,2,TUMBLE,2,,-0.21648774116473368,0.14280220237233948
92,3,3,RUN,1,-0.18156110739845194,-0.10622001311775552,0.14003185013676103
92,4,13,TUMBLE,10,-0.05421485220571396,-0.03486680949654437,0.12378781241118966
92,14,14,RUN,1,-0.022121608499580593,-0.012904994861135614,0.06711017580239623
92,15,16,TUMBLE,2,-0.1692957187234751,-0.04510841109898575,0.10640446384056723
92,17,17,RUN,1,0.2706430724332771,-0.0064488638165186105,0.1379953311525662
92,18,19,TUMBLE,2,0.02305746599485548,0.038400310884638356,0.12506817558442127
93,1,1,TUMBLE,1,,-0.17593339268061917,0.0879666963403096
93,2,2,RUN,1,,0.03087433276269254,0.10069658338423365
93,3,6,TUMBLE,4,-0.004231192681566746,0.015713286526750803,0.13643578463919584
93,7,7,RUN,1,-0.0796911113290644,-0.05390761214143909,0.13247800549510064
93,8,11,TUMBLE,4,0.021181858432105953,-0.0007808606443011606,0.067578924744393
93,12,12,RUN,1,-0.10462818135768223,0.00129818128585831,0.08608069204449818
93,13,15,TUMBLE,3,-0.015426820152271712,-0.008716396973350334,0.10244955209190389
93,16,19,RUN,4,0.21435082624926638,0.05389812778317142,0.14960033019873564
94,1,2,TUMBLE,2,,0.1978072581243684,0.1623297713781581
94,3,3,RUN,1,-0.10735472014748856,-0.014428123821024296,0.1372169613389675
94,4,4,TUMBLE,1,0.21109622711526682,0.04299505477245627,0.15857684943148384
94,5,5,RUN,1,0.07213630039530727,0.005668198208523324,0.1342549578661629
94,6,11,TUMBLE,6,-0.07018431210277215,-0.0005466269910667279,0.14580466693254965
94,12,12,RUN,1,0.19698435410252357,-0.06758844116266495,0.182872092362947
94,13,16,TUMBLE,4,-0.010755144256862775,0.003977720357833524,0.1130344922063524
94,17,17,RUN,1,0.06477775543661568,0.009939919274433339,0.05332027895812072
94,18,18,TUMBLE,1,0.02248306898948127,0.0025020234706954626,0.04913475500923574
94,19,19,RUN,1,-0.14716906672858437,-0.02586107764276836,0.07932574010812726
95,1,3,TUMBLE,3,-0.049884025343635646,-0.17317297590781147,0.13585849715515533
95,4,5,RUN,2,0.025640045345372856,-0.02756131122377741,0.09381592232867536
95,6,6,TUMBLE,1,-0.28649730614136637,-0.03832333892654309,0.12395227102455948
95,7,7,RUN,1,-0.05100956640857444,-0.052548721683688744,0.12795259272812157
95,8,12,TUMBLE,5,0.034773799550087914,0.00034178032784920045,0.08834344028285093
95,13,13,RUN,1,-0.05771811176735464,0.021138572879634582,0.0565991566315919
95,14,14,TUMBLE,1,-0.07330911041068752,-0.017391090423165563,0.039062807313839744
95,15,15,RUN,1,0.3220878485022508,0.045220146301922975,0.1305849176944745
95,16,19,TUMBLE,4,0.06434475907927809,0.06129861125539022,0.15441213963514405
96,1,2,TUMBLE,2,,-0.07251689469318207,0.0568287771184211
96,3,3,RUN,1,0.05250072062271301,-0.02800048483061039,0.08604774338322159
96,4,4,TUMBLE,1,-0.05512319145852052,-0.029803436295073503,0.08320057127377188
96,5,6,RUN,2,-0.11392542088181613,-0.01845118791660023,0.09494354759767161
96,7,15,TUMBLE,9,-0.015470620175135032,-0.008917939600286523,0.09066356171095574
96,16,16,RUN,1,0.13866849493497296,-0.027944742085131424,0.10699216958106017
96,17,17,TUMBLE,1,0.5954469072114409,0.12550861561742077,0.25204152408624386
97,1,2,TUMBLE,2,,0.11681885703506448,0.08538177235918706
97,3,3,RUN,1,-0.0009272608759128345,0.061624378645551495,0.11372966225103852
97,4,13,TUMBLE,10,0.004697023426999021,0.0009906295759552978,0.07770149572392723
97,14,14,RUN,1,-0.11671285570300811,0.023085973294929223,0.08613256237308184
97,15,17,TUMBLE,3,0.014547898960531833,-0.004175261213481086,0.05152122042931492
97,18,18,RUN,1,0.08832687690165524,0.031356237840612596,0.06553516373549124
97,19,19,TUMBLE,1,-0.05423208934018463,-0.002607227810940489,0.04894689435554338
98,1,1,TUMBLE,1,,-0.13430643636453188,0.06715321818226591
99,1,2,TUMBLE,2,,0.28518545272740325,0.18523315942677118
99,3,4,RUN,2,-0.013119970894085644,0.0570831831232511,0.14927194511222142
99,5,7,TUMBLE,3,0.01576739756746115,-0.01162900371819362,0.07730488148004176
99,8,8,RUN,1,-0.06566183717205572,-0.0019876008567658054,0.09339121835714959
99,9,10,TUMBLE,2,-0.08025903166216208,-0.016451554929675892,0.10509932324023627
99,11,11,RUN,1,0.012875729080533933,-0.04255407975275114,0.100726041015551
99,12,12,TUMBLE,1,0.17620861959115147,0.03855870786304712,0.07736454625451006
99,13,13,RUN,1,-0.22123625113981832,-0.0030477900029973574,0.10694618416148784
99,14,14,TUMBLE,1,-0.0005627062046882064,-0.021866727508448376,0.1013196003248507
99,15,15,RUN,1,0.11900117439768805,0.008096019934380654,0.11135053858074442
99,16,16,TUMBLE,1,-0.0704635582566382,-0.020916858874829008,0.11962370979011906
99,17,17,RUN,1,-0.18687864101009288,-0.011681085328882125,0.10878988724220236
99,18,18,TUMBLE,1,0.04995707734923312,-0.028651332919770654,0.09817807750884902
